x1,x2,x3,x4,f
0.668963505514964,0.668678490658619,0.266469062405769,0.00420228834164405,0.114
0.668963505514964,0.668678490658619,0.266469062405769,0.00420228834164405,0.112
0.668963505514964,0.668678490658619,0.266469062405769,0.00420228834164405,0.112
0.668963505514964,0.668678490658619,0.266469062405769,0.00420228834164405,0.112
0.668963505514964,0.668678490658619,0.074005438520143,0.00420228834164405,0.113
0.668963505514964,0.668678490658619,0.266469062405769,0.00420228834164405,0.112
0.74913134534164,0.668678490658619,0.266469062405769,0.00420228834164405,0
0.800950323623017,0.668678490658619,0.248164856880615,0.00420228834164405,0
0.668963505514964,0.668678490658619,0.266469062405769,0.00420228834164405,0.114
0.668963505514964,0.668678490658619,0.266469062405769,0.00420228834164405,0.112
0.742986176283853,0.532396665450761,0.266469062405769,0.00420228834164405,0.211
0.807095492680804,0.668678490658619,0.765307709925851,0.00420228834164405,0
0.668963505514964,0.668678490658619,0.266469062405769,0.00420228834164405,0.114
0.668963505514964,0.668678490658619,0.266469062405769,0.00420228834164405,0.114
0.668963505514964,0.668678490658619,0.266469062405769,0.00420228834164405,0.113
0.668963505514964,0.668678490658619,0.266469062405769,0.00420228834164405,0.114
0.668963505514964,0.668678490658619,0.266469062405769,0.00420228834164405,0.112
0.807095492680804,0.501262873384883,0.765307709925851,0.00420228834164405,0.183
0.74913134534164,0.668678490658619,0.266469062405769,0.00420228834164405,0
0.74913134534164,0.668678490658619,0.266469062405769,0.00420228834164405,0
0.74913134534164,0.668678490658619,0.266469062405769,0.00420228834164405,0
0.71065593030873,0.668678490658619,0.266469062405769,0.00420228834164405,0.053
0.707438920547874,0.668678490658619,0.266469062405769,0.00420228834164405,0.06
0.668963505514964,0.668678490658619,0.266469062405769,0.00420228834164405,0.114
0.800950323623017,0.668678490658619,0.248164856880615,0.00420228834164405,0
0.765440511498951,0.668678490658619,0.260708116528637,0.00420228834164405,0
0.800096924411837,0.668678490658619,0.829689136840816,0.00420228834164405,0
0.71065593030873,0.668678490658619,0.266469062405769,0.00420228834164405,0.053
0.733152973295728,0.668678490658619,0.266469062405769,0.00420228834164405,0.021
0.723417292593786,0.668678490658619,0.266469062405769,0.00420228834164405,0.036
0.758506445293346,0.118070197731496,0.263157461868161,0.00420228834164405,0.82
0.791575223671311,0.668678490658619,0.251476457418223,0.136960821615193,0
0.739448193333687,0.668678490658619,0.266469062405769,0.00420228834164405,0.013
0.720339082316683,0.668678490658619,0.266469062405769,0.00420228834164405,0.041
0.736058426088764,0.668678490658619,0.266469062405769,0.0878485930302606,0
0.726807059838709,0.668678490658619,0.266469062405769,0.00420228834164405,0.032
0.794475187345846,0.668678490658619,0.448244193993,0.0917826423173787,0
0.797196960737302,0.668678490658619,0.632921400266039,0.0493804676394582,0
0.796652136605054,0.668678490658619,0.595954105718475,0.0578682161407996,0
0.795020011478094,0.668678490658619,0.485211488540563,0.0832948938160373,0
0.800096924411837,0.668678490658619,0.829689136840816,0.00420228834164405,0
0.765440511498951,0.668678490658619,0.260708116528637,0.00420228834164405,0
0.748391201951961,0.668678490658619,0.263896903686088,0.026978585006251,0
0.782632215053038,0.668678490658619,0.254048616137904,0.114184524950586,0
0.9538144521886,0.496948718714782,0.865904059460204,0.402764919844089,0
0.257866843318875,0.178244528721762,0.343221704516644,0.0142343346221893,0.903
0.0584525021755717,0.456353427189161,0.622895041133029,0.194931238468434,0.726
0.86086776251251,0.682565339746252,0.0801138534158081,0.134322463651033,0
0.945189550276754,0.225120132269362,0.702566600250615,0.10608642523588,0.43
0.618907175833415,0.120236570302022,0.431905229069467,0.597749663512391,0.393
0.888374929646521,0.206857056325747,0.655437106513324,0.191698344691133,0.397
0.675721796463648,0.138499646245637,0.479034722806757,0.512137744057138,0.372
0.819615448537876,0.345998295868487,0.69199857953791,0.48089627193698,0
0.753106179484139,0.271186993148317,0.60581070899176,0.5196183114195,0.017
0.708178624586122,0.384461562394992,0.681422481833565,0.265632425050617,0.125
0.503502670921354,0.290731685041552,0.527703282143283,0.151366829415661,0.57
0.952936482467274,0.469277996110715,0.849277163872277,0.372564607087269,0
0.94606751999808,0.25279085487343,0.719193495838541,0.1362867379927,0.332
0.481415711507043,0.381705173539023,0.0448013846298278,0.0751160018133463,0.636
0.379452051005467,0.300860166207228,0.0353124687859803,0.0592064618376869,0.776
0.950147184573452,0.375790220412659,0.845986634155417,0.374831085794294,0
0.822404746431698,0.348577512351452,0.695289109254771,0.478629793229954,0
0.718735413128312,0.380817806615143,0.682424391463677,0.28602509985748,0.096
0.809058659995686,0.349642051648336,0.690996669907799,0.460503597130117,0
0.819615448537876,0.345998295868487,0.69199857953791,0.48089627193698,0
0.952936482467274,0.469277996110715,0.849277163872277,0.372564607087269,0
0.704886518191902,0.173299600990531,0.517986547189987,0.497453775616835,0.29
0.92377176073902,0.434478041365821,0.371254012293598,0.387248575527572,0
0.819615448537876,0.345998295868487,0.69199857953791,0.48089627193698,0
0.503502670921354,0.290731685041552,0.527703282143283,0.151366829415661,0.57
0.952936482467274,0.469277996110715,0.849277163872277,0.372564607087269,0
0.952936482467274,0.469277996110715,0.849277163872277,0.372564607087269,0
0.910643601220851,0.430170485699415,0.799384327807254,0.40693021393624,0
0.864697627678121,0.387685022762752,0.745181945319794,0.444264186380983,0
0.813540466034899,0.348095122239427,0.691422023187637,0.469161155509718,0
0.815133642498662,0.347545225277396,0.691573226258072,0.472238713557379,0
0.839629184719213,0.3629997645875,0.630367200557938,0.462901776449194,0
0.903758024557682,0.417476572646807,0.43288539127357,0.405243071015358,0
0.952936482467274,0.469277996110715,0.720462158393171,0.372564607087269,0
0.120637334456859,0.345998295868487,0.69199857953791,0.48089627193698,0.304
0.906813630490921,0.426857194256272,0.795061078495672,0.409549099393957,0
0.881758530726069,0.400697454402583,0.608776233743965,0.427220440816173,0
0.886697121509734,0.0164053398764837,0.569291102849398,0.422286816580167,0.532
0.952936482467274,0.469277996110715,0.791041650378411,0.372564607087269,0
0.952936482467274,0.469277996110715,0.778697671887038,0.372564607087269,0
0.813540466034899,0.348095122239427,0.691422023187637,0.469161155509718,0
0.815133642498662,0.347545225277396,0.691573226258072,0.472238713557379,0
0.952936482467274,0.469277996110715,0.849277163872277,0.372564607087269,0
0.133214877381623,0.469277996110715,0.849277163872277,0.372564607087269,0.281
0.841255239690135,0.370142908277787,0.721059137519202,0.454377096369951,0
0.880692033299449,0.404259511255881,0.765575167234542,0.427410716581385,0
0.815133642498662,0.347545225277396,0.691573226258072,0.472238713557379,0
0.906813630490921,0.426857194256272,0.795061078495672,0.409549099393957,0
0.952936482467274,0.469277996110715,0.791041650378411,0.372564607087269,0
0.149803758050932,0.467758145641674,0.843947292711215,0.373775864573134,0.269
0.959297472413093,0.402217304871624,0.614106104905027,0.426009183330308,0
0.927945106752969,0.447551932421328,0.820976375727458,0.389882753588978,0
0.952936482467274,0.469277996110715,0.791041650378411,0.372564607087269,0
0.952936482467274,0.469277996110715,0.791041650378411,0.372564607087269,0
0.906813630490921,0.426857194256272,0.795061078495672,0.409549099393957,0
0.906813630490921,0.426857194256272,0.795061078495672,0.409549099393957,0
0.707156442674242,0.437848980987831,0.808559531834402,0.398293740835956,0
0.891282669361377,0.413962462689377,0.777992011127598,0.418999729334406,0
0.841255239690135,0.370142908277787,0.721059137519202,0.454377096369951,0
0.841255239690135,0.370142908277787,0.721059137519202,0.454377096369951,0
0.927945106752969,0.447551932421328,0.820976375727458,0.389882753588978,0
0.880692033299449,0.404259511255881,0.765575167234542,0.427410716581385,0
0.889640968837082,0.412001197454778,0.77567667508684,0.421291547847692,0
0.897864694953288,0.419115508057375,0.784959570643374,0.41566826812765,0
0.880692033299449,0.404259511255881,0.765575167234542,0.427410716581385,0
0.880692033299449,0.404259511255881,0.765575167234542,0.427410716581385,0
0.912408840221497,0.433317882763569,0.80276109620372,0.402221515765088,0
0.896228299830921,0.418493560913639,0.78379044675828,0.415071954405274,0
0.893438985380145,0.415752765041143,0.780361877556611,0.417687605470464,0
0.534506323970353,0.425066891904506,0.79269121206666,0.410861223257899,0
0.886723483419872,0.409477293187626,0.772383434038564,0.423286487410159,0
0.0674721883933526,0.421639412324526,0.78825281169165,0.413673328565182,0.334
0.893438985380145,0.415752765041143,0.780361877556611,0.417687605470464,0
0.893438985380145,0.415752765041143,0.780361877556611,0.417687605470464,0
0.573994729745912,0.423319082680866,0.790414429809865,0.412254266894614,0
0.847235077644313,0.411225102411267,0.774660216295359,0.421893443773444,0
0.891110122527514,0.413652952346554,0.777660351720185,0.41946401383341,0
0.470431118310934,0.418767532850959,0.578719093788804,0.415631747150586,0.177
0.490480055462563,0.41862464451471,0.784211575131266,0.41572918688506,0
0.542225680361289,0.424602922472897,0.792086570083092,0.411230248996428,0
0.872972676908513,0.40472348068749,0.76617980921811,0.427041690842856,0
0.893438985380145,0.415752765041143,0.780361877556611,0.417687605470464,0
0.893438985380145,0.415752765041143,0.780361877556611,0.417687605470464,0
0.490480055462563,0.41862464451471,0.784211575131266,0.41572918688506,0
0.542225680361289,0.424602922472897,0.792086570083092,0.411230248996428,0
0.239459948089287,0.418441528114533,0.783969139678427,0.415863272797346,0.196
0.694797748257864,0.419814346704919,0.78577778212485,0.414830990032493,0
0.876570610199317,0.414096137459484,0.358314213688298,0.419133452129734,0.003
0.588534242074109,0.422875897567936,0.789829664516723,0.41258482859829,0
0.70952626002139,0.417320277359224,0.782600090960093,0.417035450943866,0
0.711703547368836,0.417223907732909,0.177072772488906,0.417112259724192,0.282
0.265097878594461,0.521744785334448,0.0974122331362111,0.447232368691243,0.661
0.594395271972255,0.011905808456789,0.544241738595086,0.509936930244934,0.482
0.0583169865135141,0.554748443307404,0.034547085234272,0.230132167488387,0.927
0.568693567676194,0.0379318223034164,0.519804969531118,0.496521987935073,0.491
0.0840186908095758,0.528722429460777,0.0589838542982402,0.243547109798249,0.894
0.588442245978086,0.18048071504593,0.53616397146285,0.508803359520146,0.296
0.27105090458863,0.512527935328255,0.105490000268448,0.448365939416031,0.655
0.265097878594461,0.521744785334448,0.0974122331362111,0.447232368691243,0.663
0.0583169865135141,0.554748443307404,0.034547085234272,0.230132167488387,0.927
0.0583169865135141,0.554748443307404,0.034547085234272,0.230132167488387,0.926
0.327153597274154,0.241294380506379,0.803884917708375,0.386062462999669,0.265
0.892940298477457,0.521744785334448,0.0974122331362111,0.447232368691243,0
0.265097878594461,0.521744785334448,0.0974122331362111,0.447232368691243,0.661
0.869508909602783,0.510130262614825,0.126669966070441,0.444699089198038,0.008
0.350584986148828,0.252908903226001,0.774627184774145,0.388595742492873,0.264
0.633327860837082,0.134373531400407,0.435606569486457,0.486696754872208,0.454
0.828306005316569,0.425303076237457,0.181610633180872,0.457057601754107,0.149
0.277810085648673,0.46429409923388,0.242134222269594,0.434701621756353,0.569
0.314441390219941,0.298745066606946,0.659162928574992,0.398593209934558,0.334
0.303335467022289,0.348936422424573,0.0764348257453288,0.409540601876384,0.744
0.288916008846326,0.414102743416253,0.368569489526683,0.423754229814527,0.493
0.774073953053164,0.344382692454487,0.252258145645358,0.465301562148925,0.263
0.687559913100487,0.215293915183377,0.364959057021971,0.478452794477391,0.397
0.77226413078724,0.341682232003051,0.254615781688142,0.4655766781082,0.265
0.743601787629816,0.296718685760251,0.2919539085147,0.469933718123297,0.319
0.401837754482649,0.27140438124966,0.711004822103392,0.395940740246022,0.267
0.867680027466679,0.506365020127453,0.129108629226949,0.445247649141425,0.015
0.830134887452673,0.429068318724828,0.179171970024364,0.45650904181072,0.142
0.869508909602783,0.510130262614825,0.126669966070441,0.444699089198038,0.01
0.350584986148828,0.252908903226001,0.774627184774145,0.388595742492873,0.264
0.437052213724525,0.34543868865138,0.54153867861767,0.408777700338867,0.305
0.746898086098199,0.463436640570391,0.244294216027764,0.434514598793729,0.124
0.350584986148828,0.252908903226001,0.774627184774145,0.388595742492873,0.264
0.350584986148828,0.252908903226001,0.774627184774145,0.388595742492873,0.265
0.864350293798982,0.499509873789839,0.133548553843247,0.44624637862551,0.027
0.835293503256474,0.439688707549814,0.172293382251558,0.454961752383248,0.127
0.841185779359054,0.451819532106948,0.164436519113323,0.453194406865764,0.106
0.858458017696402,0.487379049232705,0.141405416981482,0.448013724142994,0.048
0.867680027466679,0.506365020127453,0.129108629226949,0.445247649141425,0.015
0.869508909602783,0.510130262614825,0.126669966070441,0.444699089198038,0.008
0.867680027466679,0.506365020127453,0.129108629226949,0.445247649141425,0.015
0.859214363999248,0.488936190165092,0.140396891704813,0.447786863550461,0.046
0.858996626779625,0.488487919927104,0.140687226289427,0.447852172251613,0.047
0.851698062182212,0.473461874794669,0.150419258894338,0.450041323812189,0.071
0.841185779359054,0.451819532106948,0.164436519113323,0.453194406865764,0.109
0.867680027466679,0.506365020127453,0.129108629226949,0.445247649141425,0.017
0.84899934727907,0.467905849168952,0.154017772146936,0.450850783790642,0.081
0.859866459546663,0.49027870306545,0.139527376193337,0.447591272216547,0.044
0.860188409708432,0.490941523486721,0.139098082264418,0.447494705598596,0.041
0.86735807730491,0.505702199706182,0.250308900757728,0.445344215759375,0
0.867517299135091,0.50603000038184,0.129325614006301,0.445296458325243,0.016
0.859377092330836,0.489271209910705,0.140179906925461,0.447738054366643,0.045
0.859866459546663,0.49027870306545,0.139527376193337,0.447591272216547,0.043
0.859866459546663,0.49027870306545,0.139527376193337,0.447591272216547,0.043
0.859136096026396,0.488775054632647,0.140501255577126,0.447810339461734,0.046
0.859074894752477,0.488649055459549,0.57328255159258,0.44782869634034,0
0.852630614809218,0.475381783521206,0.149175777049286,0.449761611409636,0.07
0.86735807730491,0.505702199706182,0.250308900757728,0.445344215759375,0
0.86735807730491,0.505702199706182,0.250308900757728,0.445344215759375,0
0.867517299135091,0.50603000038184,0.129325614006301,0.445296458325243,0.016
0.867517299135091,0.50603000038184,0.129325614006301,0.445296458325243,0.015
0.859866459546663,0.49027870306545,0.139527376193337,0.447591272216547,0.044
0.86735807730491,0.505702199706182,0.250308900757728,0.445344215759375,0
0.860359119347576,0.491292974886251,0.141746009583003,0.447443502479415,0.041
0.859915278038708,0.490379208973834,0.13946228076944,0.44757662946363,0.042
0.860139591216387,0.490841017578337,0.139163177688314,0.447509348351513,0.042
0.86735807730491,0.505702199706182,0.250308900757728,0.445344215759375,0
0.867517299135091,0.50603000038184,0.129325614006301,0.445296458325243,0.016
0.86735807730491,0.505702199706182,0.250308900757728,0.445344215759375,0
0.86735807730491,0.505702199706182,0.250308900757728,0.445344215759375,0
0.86735807730491,0.505702199706182,0.250308900757728,0.445344215759375,0
0.86735807730491,0.505702199706182,0.250308900757728,0.445344215759375,0
0.864069948324932,0.498932707733482,0.199305767034404,0.446330466218875,0
0.863647248327554,0.498062466858951,0.192749143306328,0.446457252019914,0
0.86735807730491,0.505702199706182,0.250308900757728,0.445344215759375,0
0.86735807730491,0.505702199706182,0.250308900757728,0.445344215759375,0
0.863647248327554,0.498062466858951,0.192749143306328,0.446457252019914,0
0.86735807730491,0.505702199706182,0.250308900757728,0.445344215759375,0
0.325767072685293,0.505665489197887,0.250032314128899,0.445349564130541,0.49
0.863665079634051,0.498099177367246,0.193025729935157,0.446451903648748,0
0.86735807730491,0.505702199706182,0.250308900757728,0.445344215759375,0
0.86735807730491,0.505702199706182,0.250308900757728,0.445344215759375,0
0.86735807730491,0.505702199706182,0.250308900757728,0.445344215759375,0
0.86735807730491,0.505702199706182,0.250308900757728,0.445344215759375,0
0.86735807730491,0.505702199706182,0.111476742076677,0.445344215759375,0.03
0.86735807730491,0.505702199706182,0.250308900757728,0.445344215759375,0
0.380314121941081,0.0522807757991974,0.664500762882459,0.786742432530761,0
0.786514119439359,0.431503440241296,0.0723066655299428,0.0200445083800365,0.319
0.85338006357642,0.0908922199764434,0.87620025534167,0.385069706409072,0.203
0.257554911534212,0.276863338912147,0.714763417629652,0.339633617436774,0.412
0.475800024088443,0.0771233591407721,0.181779024382649,0.0648211929172969,0.908
0.676486910490302,0.0652691269295675,0.224185357941342,0.561488189936928,0.693
0.791385138710662,0.40669075211816,0.130868332737138,0.0466356946267428,0.346
0.480957329170453,0.164027225575056,0.453154553072251,0.457941237727637,0.475
0.45308449285406,0.178105240266659,0.485794222498743,0.443180569646065,0.455
0.824713364770117,0.088552456016943,0.86337175712682,0.409410141948845,0.182
0.408980820747384,0.0546205397586978,0.677329261097309,0.762401996990988,0.002
0.767124722517273,0.420865879809389,0.0705241385499161,0.0195503647664855,0.353
0.0193893969220862,0.0106375604319068,0.00178252698002668,0.000494143613550951,1
0.404529150093308,0.0542571962629451,0.675337115108516,0.766181839355537,0
0.829165035424193,0.0889157995126957,0.865363903115613,0.405630299584296,0.185
0.829165035424193,0.0889157995126957,0.865363903115613,0.405630299584296,0.185
0.824713364770117,0.088552456016943,0.86337175712682,0.231797015917541,0.474
0.619367281543584,0.0717921946417346,0.771478306824169,0.58376621747371,0.068
0.614326903973917,0.0713808011339062,0.76922271139996,0.588045921466122,0.066
0.422059958709785,0.0666621791011263,0.65863899653348,0.737921085616032,0.048
0.778306000748261,0.394649112775731,0.149558597300967,0.0711166060016984,0.367
0.404529150093308,0.0542571962629451,0.675337115108516,0.766181839355537,0
0.829165035424193,0.0889157995126957,0.865363903115613,0.405630299584296,0.185
0.408980820747384,0.0546205397586978,0.677329261097309,0.579286282020604,0.23
0.791385138710662,0.40669075211816,0.130868332737138,0.0466356946267428,0.346
0.535237628715029,0.0649255675862936,0.733829845506056,0.655199360351212,0.035
0.488658802921864,0.0611238233183861,0.712985576426629,0.694748696478035,0.021
0.619367281543584,0.0717921946417346,0.771478306824169,0.58376621747371,0.069
0.422059958709785,0.0666621791011263,0.65863899653348,0.737921085616032,0.05
0.509859342026669,0.121886864703972,0.722472928978017,0.676747657747496,0
0.723834843490832,0.080318793327988,0.818228089246111,0.495064481192337,0.12
0.614326903973917,0.0713808011339062,0.76922271139996,0.588045921466122,0.067
0.614326903973917,0.0713808011339062,0.76922271139996,0.588045921466122,0.066
0.568078945625759,0.0704586913711438,0.742146701854801,0.623837445176248,0.058
0.47334829462761,0.067995682371717,0.687970601502848,0.697849857913494,0.047
0.542548464561186,0.0674578950498659,0.732772536369588,0.646632649226374,0.044
0.514189283986437,0.064124619639664,0.722359741911843,0.671953492427909,0.031
0.584917363079334,0.0689804067140413,0.756061787450713,0.613017092344072,0.053
0.564647169609612,0.0673259620061586,0.746990769455302,0.630228189473262,0.046
0.509859342026669,0.121886864703972,0.722472928978017,0.676747657747496,0
0.47334829462761,0.067995682371717,0.687970601502848,0.697849857913494,0.048
0.535237628715029,0.0649255675862936,0.733829845506056,0.655199360351212,0.036
0.488658802921864,0.0611238233183861,0.712985576426629,0.694748696478035,0.02
0.509859342026669,0.121886864703972,0.722472928978017,0.676747657747496,0
0.488658802921864,0.0611238233183861,0.712985576426629,0.694748696478035,0.022
0.53484393416233,0.0802863107051245,0.730345012101818,0.65373048424375,0.027
0.517563872425525,0.109058449048714,0.724900453245787,0.66964982273012,0
0.540599410156477,0.0672288075025992,0.732056891471115,0.6483728864255,0.045
0.768939160483632,0.0613529108656527,0.713701221325102,0.693008459278909,0
0.5042217042438,0.105728784184228,0.37651321401938,0.681534485835994,0.441
0.494296440704733,0.0772819038381301,0.715508448931838,0.689961868389537,0.008
0.542548464561186,0.0674578950498659,0.916157781923836,0.646632649226374,0
0.509859342026669,0.121886864703972,0.722472928978017,0.676747657747496,0
0.537669459536955,0.0755816743322767,0.798489164812204,0.651127455647812,0
0.297370392934356,0.0721625314227136,0.84801362921345,0.649235677822313,0
0.580778299148608,0.0664269669254996,0.881969624184883,0.654463976127606,0
0.730709325896211,0.0623838389900189,0.747889379064055,0.685177132377677,0
0.509859342026669,0.121886864703972,0.722472928978017,0.676747657747496,0
0.509859342026669,0.121886864703972,0.722472928978017,0.676747657747496,0
0.715362110052818,0.062797701006803,0.761614079727037,0.682033277176878,0
0.596125514992,0.0660131049087155,0.868244923521902,0.657607831328406,0
0.768939160483632,0.0613529108656527,0.713701221325102,0.693008459278909,0
0.542548464561186,0.0674578950498659,0.916157781923836,0.646632649226374,0
0.546736843931258,0.0673449487571413,0.912412200073432,0.647490632745984,0
0.711173730682746,0.0629106472995276,0.76535966157744,0.681175293657268,0
0.556755764079622,0.0755816743322767,0.798489164812204,0.651127455647812,0
0.537669459536955,0.0755816743322767,0.798489164812204,0.651127455647812,0
0.509859342026669,0.121886864703972,0.722472928978017,0.676747657747496,0
0.509859342026669,0.121886864703972,0.722472928978017,0.676747657747496,0
0.464910460583422,0.068771881963759,0.868087133056721,0.652326450636167,0
0.413238231499541,0.0698176163844543,0.861896120341612,0.651373203313752,0
0.297370392934356,0.0721625314227136,0.84801362921345,0.0341974128213108,0.904
0.596125514992,0.0660131049087155,0.868244923521902,0.657607831328406,0
0.512319811272924,0.119457415038859,0.906842677574089,0.675403467368154,0
0.554295294833367,0.0780111239973902,0.7945008944432,0.652471646027154,0
0.51013581113162,0.0679832175765793,0.892585548016377,0.649653699497441,0
0.50151149338306,0.068133613144321,0.648793280021911,0.65016338388471,0.155
0.544211260190768,0.0710802933161869,0.899404064761006,0.649494322335103,0
0.512384925767159,0.118151520144927,0.735481064290444,0.674743968158377,0
0.553951317981702,0.0732760912398118,0.830377931961796,0.650109454341801,0
0.549541290029178,0.0696505318496063,0.880523432923841,0.648508634051995,0
0.574196038710099,0.0696027025063003,0.842076424052643,0.655176753082036,0
0.559598935818856,0.071992076734692,0.824657664281463,0.653558533894183,0
0.529550667038256,0.0996192405561973,0.774670779613247,0.664570612522122,0
0.536785576710606,0.091808370828541,0.791188216638993,0.660282809978056,0
0.535679283318659,0.0881995893311943,0.890325234414499,0.658524796019882,0
0.526181817983443,0.100908357557271,0.897040876083431,0.665387305400268,0
0.510392359200393,0.0737057276408161,0.874665228945713,0.652515652315777,0
0.512128377698387,0.11242901008069,0.753401383361107,0.671882015340041,0
0.544211260190768,0.0710802933161869,0.899404064761006,0.649494322335103,0
0.544211260190768,0.0710802933161869,0.899404064761006,0.649494322335103,0
0.533383122990163,0.0685709249987128,0.874255901043952,0.651658003165192,0
0.550948726851557,0.0690149950841668,0.860406071025067,0.653172449414284,0
0.267568696932529,0.0595856157272693,0.38080451675528,0.814232190921786,0.418
0.335600393832548,0.540557306371268,0.131543802579465,0.256655961817862,0.594
0.699549449138783,0.656558691272336,0.966246260061345,0.0774375406304402,0
0.196297839010326,0.582756893261824,0.664071771886754,0.199296115775026,0.539
0.882461274011866,0.410297150575232,0.129592325984603,0.294263030831784,0.204
0.819424703433735,0.495165818861734,0.417926854391908,0.21953885525867,0.021
0.798166512767257,0.748974346789218,0.469921374506714,0.165032402518629,0
0.756034511124093,0.709491762266521,0.681965417640173,0.127609397521141,0
0.699549449138783,0.656558691272336,0.966246260061345,0.0774375406304402,0
0.699549449138783,0.886524491745987,0.966246260061345,0.0774375406304402,0
0.796342499609289,0.526242317499461,0.523506778764122,0.19217698205755,0
0.785668223541361,0.540613524348107,0.572331807281826,0.179523589404675,0
0.722014290205531,0.626313372925905,0.863490204404774,0.104067585899371,0
0.859996432945118,0.440542468921663,0.232348381641173,0.267632985562854,0.129
0.758572487170894,0.697953535753948,0.671988134104334,0.131674869133881,0
0.793804523562488,0.537780544012034,0.533484062299961,0.18811151044481,0
0.801124209290704,0.519804509587761,0.501634840089057,0.370734872281667,0
0.803968717684392,0.515974833622079,0.488623821584677,0.201217176553799,0
0.785668223541361,0.540613524348107,0.572331807281826,0.179523589404675,0
0.796342499609289,0.526242317499461,0.253594454248528,0.19217698205755,0.075
0.743629150353144,0.0794464344932604,0.751780592649045,0.121371689979617,0.712
0.776551652619644,0.71415855669883,0.581630986262443,0.147728298438383,0
0.782893124612255,0.54434975156219,0.585025341109391,0.176233959627715,0
0.799475354070673,0.522024429634772,0.509176841310238,0.195890698788496,0
0.787386488225974,0.538300155549496,0.56447232138383,0.181560437393018,0
0.784398352262262,0.542323203084814,0.578140304365962,0.178018271403642,0
0.784162995891354,0.542640072825482,0.579216844025255,0.177739277628748,0
0.792608461576228,0.550008018319676,0.536821866523828,0.185311928570932,0
0.777747714605904,0.701931082391188,0.578293182038576,0.150527880312262,0
0.758572487170894,0.384454113324222,0.671988134104334,0.131674869133881,0.255
0.00370592686877069,0.515974833622079,0.488623821584677,0.201217176553799,0.82
0.780490785723529,0.608678395874299,0.583739458169206,0.165435164252797,0
0.77895399150837,0.649829912386721,0.582916869202628,0.158527093813302,0
0.792608461576228,0.550008018319676,0.536821866523828,0.185311928570932,0
0.799475354070673,0.522024429634772,0.509176841310238,0.195890698788496,0
0.780905987197268,0.62613606593932,0.578220583080672,0.163582590731914,0
